year_published,latest,possibly_extinct,possibly_extinct_in_the_wild,sis_taxon_id,url,taxon_scientific_name,red_list_category_code,assessment_id,kingdom,phylum,class,order,family,genus,species,scope_description,endemicEU,RealAssessmentYN,Comments
2004,FALSE,FALSE,FALSE,59468,https://www.iucnredlist.org/species/59468/55311411,Salamandrina terdigitata,LC,55311411,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandrina,terdigitata,Europe; Global,N,Y,
2024,TRUE,FALSE,FALSE,61569,https://www.iucnredlist.org/species/61569/207991058,Saurodactylus mauritanicus,NA,207991058,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Saurodactylus,mauritanicus,Europe,N,Y,
2009,FALSE,FALSE,FALSE,61569,https://www.iucnredlist.org/species/61569/12517757,Saurodactylus mauritanicus,NA,12517757,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Saurodactylus,mauritanicus,Europe,N,Y,
2024,TRUE,FALSE,FALSE,61581,https://www.iucnredlist.org/species/61581/207657357,Scelarcis perspicillata,NA,207657357,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Scelarcis,perspicillata,Europe,N,Y,
2009,FALSE,FALSE,FALSE,61581,https://www.iucnredlist.org/species/61581/12498163,Scelarcis perspicillata,NA,12498163,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Scelarcis,perspicillata,Europe,N,Y,
2024,TRUE,FALSE,FALSE,54703,https://www.iucnredlist.org/species/54703/202016456,Sclerophrys mauritanica,NA,202016456,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Sclerophrys ,mauritanica,Europe,NA,Y,
2016,FALSE,FALSE,FALSE,54703,https://www.iucnredlist.org/species/54703/107348689,Sclerophrys mauritanica,NA,107348689,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Sclerophrys ,mauritanica,Europe,NA,N,Assessments 107348689 and 11187204 are duplicates but they are not marked as such. 
2009,FALSE,FALSE,FALSE,54703,https://www.iucnredlist.org/species/54703/11187204,Sclerophrys mauritanica,NA,11187204,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Sclerophrys ,mauritanica,Europe,NA,Y,
2022,FALSE,FALSE,FALSE,20454,https://www.iucnredlist.org/species/20454/89708811,Speleomantes ambrosii,CR,89708811,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,ambrosii,Europe; Global,Y,N,
2022,TRUE,FALSE,FALSE,20454,https://www.iucnredlist.org/species/20454/265126221,Speleomantes ambrosii,CR,265126221,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,ambrosii,Europe; Global,Y,Y,An errata assessment was created in order to refine the distribution map based on data from G.F. Ficetola (pers. comm. 2022).
2009,FALSE,FALSE,FALSE,20454,https://www.iucnredlist.org/species/20454/76525249,Speleomantes ambrosii,NT,76525249,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,ambrosii,Europe; Global,Y,N,Assessments 76525249 and 9200311 are duplicates but they are not marked as such. 
2009,FALSE,FALSE,FALSE,20454,https://www.iucnredlist.org/species/20454/9200311,Speleomantes ambrosii,NT,9200311,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,ambrosii,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,20454,https://www.iucnredlist.org/species/20454/9200474,Speleomantes ambrosii,NT,9200474,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,ambrosii,Europe; Global,Y,Y,
1996,FALSE,FALSE,FALSE,20454,https://www.iucnredlist.org/species/20454/9200291,Speleomantes ambrosii,LC,9200291,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,ambrosii,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,20456,https://www.iucnredlist.org/species/20456/227236143,Speleomantes genei,VU,227236143,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,genei,Europe; Global; Mediterranean,Y,Y,
2022,FALSE,FALSE,FALSE,20456,https://www.iucnredlist.org/species/20456/267249720,Speleomantes genei,VU,267249720,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,genei,Europe; Global; Mediterranean,Y,N,An errata assessment was created in order to add the 'Mediterranean' scope to the assessment of this species that is endemic to the IUCN Mediterranean Red List assessment area.
2022,FALSE,FALSE,FALSE,20456,https://www.iucnredlist.org/species/20456/89697852,Speleomantes genei,VU,89697852,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,genei,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,20456,https://www.iucnredlist.org/species/20456/9201003,Speleomantes genei,VU,9201003,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,genei,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,20456,https://www.iucnredlist.org/species/20456/9201181,Speleomantes genei,VU,9201181,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,genei,Europe; Global,Y,Y,
1996,FALSE,FALSE,FALSE,20456,https://www.iucnredlist.org/species/20456/9200958,Speleomantes genei,NT,9200958,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,genei,Europe; Global,Y,Y,
1994,FALSE,FALSE,FALSE,20456,https://www.iucnredlist.org/species/20456/9201353,Speleomantes genei,VU,9201353,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,genei,Europe; Global,Y,Y,
1990,FALSE,FALSE,FALSE,20456,https://www.iucnredlist.org/species/20456/9200980,Speleomantes genei,VU,9200980,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,genei,Europe; Global,Y,Y,
2022,FALSE,FALSE,FALSE,20458,https://www.iucnredlist.org/species/20458/89709054,Speleomantes italicus,EN,89709054,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,italicus,Europe; Global,Y,N,
2022,TRUE,FALSE,FALSE,20458,https://www.iucnredlist.org/species/20458/265124975,Speleomantes italicus,EN,265124975,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,italicus,Europe; Global,Y,Y,"An errata assessment was produced to replace the map, which was revised following the European Red List 'Pulse' workshop in October 2022."
2009,FALSE,FALSE,FALSE,20458,https://www.iucnredlist.org/species/20458/9201759,Speleomantes italicus,NT,9201759,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,italicus,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,20458,https://www.iucnredlist.org/species/20458/9201901,Speleomantes italicus,NT,9201901,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,italicus,Europe; Global,Y,Y,
1996,FALSE,FALSE,FALSE,20458,https://www.iucnredlist.org/species/20458/9201739,Speleomantes italicus,LC,9201739,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,italicus,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,135825,https://www.iucnredlist.org/species/135825/227236611,Speleomantes sarrabusensis,CR,227236611,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,sarrabusensis,Europe; Global; Mediterranean,Y,Y,
2022,FALSE,FALSE,FALSE,135825,https://www.iucnredlist.org/species/135825/89699335,Speleomantes sarrabusensis,CR,89699335,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,sarrabusensis,Europe; Global,Y,N,
2022,FALSE,FALSE,FALSE,135825,https://www.iucnredlist.org/species/135825/267254531,Speleomantes sarrabusensis,CR,267254531,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,sarrabusensis,Europe; Global; Mediterranean,Y,Y,An errata assessment was created in order to add the 'Mediterranean' scope to the assessment of this species that is endemic to the IUCN Mediterranean Red List assessment area.
2009,FALSE,FALSE,FALSE,135825,https://www.iucnredlist.org/species/135825/4206844,Speleomantes sarrabusensis,VU,4206844,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,sarrabusensis,Europe; Global,Y,Y,
2008,FALSE,FALSE,FALSE,135825,https://www.iucnredlist.org/species/135825/4207001,Speleomantes sarrabusensis,VU,4207001,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,sarrabusensis,Europe; Global,Y,Y,
2022,TRUE,FALSE,FALSE,59405,https://www.iucnredlist.org/species/59405/265122877,Speleomantes strinatii,EN,265122877,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,strinatii,Europe; Global,Y,Y,An errata assessment was created in order to revise the distribution map.
2022,FALSE,FALSE,FALSE,59405,https://www.iucnredlist.org/species/59405/89709164,Speleomantes strinatii,EN,89709164,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,strinatii,Europe; Global,Y,N,
2009,FALSE,FALSE,FALSE,59405,https://www.iucnredlist.org/species/59405/11929046,Speleomantes strinatii,NT,11929046,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,strinatii,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,59405,https://www.iucnredlist.org/species/59405/11929197,Speleomantes strinatii,NT,11929197,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Speleomantes,strinatii,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,61572,https://www.iucnredlist.org/species/61572/137857659,Tarentola angustimentalis,LC,137857659,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,angustimentalis,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,61572,https://www.iucnredlist.org/species/61572/12518158,Tarentola angustimentalis,LC,12518158,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,angustimentalis,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,61572,https://www.iucnredlist.org/species/61572/12518259,Tarentola angustimentalis,LC,12518259,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,angustimentalis,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,61574,https://www.iucnredlist.org/species/61574/137857741,Tarentola boettgeri,LC,137857741,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,boettgeri,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,61574,https://www.iucnredlist.org/species/61574/12494311,Tarentola boettgeri,LC,12494311,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,boettgeri,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,61574,https://www.iucnredlist.org/species/61574/12494418,Tarentola boettgeri,LC,12494418,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,boettgeri,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,61575,https://www.iucnredlist.org/species/61575/137857823,Tarentola delalandii,LC,137857823,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,delalandii,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,61575,https://www.iucnredlist.org/species/61575/12494692,Tarentola delalandii,LC,12494692,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,delalandii,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,61575,https://www.iucnredlist.org/species/61575/12494797,Tarentola delalandii,LC,12494797,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,delalandii,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,61577,https://www.iucnredlist.org/species/61577/137857989,Tarentola gomerensis,LC,137857989,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,gomerensis,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,61577,https://www.iucnredlist.org/species/61577/12495165,Tarentola gomerensis,LC,12495165,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,gomerensis,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,61577,https://www.iucnredlist.org/species/61577/12495268,Tarentola gomerensis,LC,12495268,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,gomerensis,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,248310890,https://www.iucnredlist.org/species/248310890/285448550,Tarentola mauritanica,LC,285448550,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,mauritanica,Europe,N,Y,
2009,FALSE,FALSE,FALSE,248310890,https://www.iucnredlist.org/species/248310890/285448857,Tarentola mauritanica,LC,285448857,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PHYLLODACTYLIDAE,Tarentola,mauritanica,Europe,N,Y,
2024,TRUE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/207657622,Teira dugesii,LC,207657622,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Teira,dugesii,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/12501831,Teira dugesii,LC,12501831,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Teira,dugesii,Europe; Global,Y,N,
2009,FALSE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/121720531,Teira dugesii,LC,121720531,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Teira,dugesii,Europe; Global,Y,Y,"This errata version of the assessment has been published to correct a typo in the distribution section of this species which stated that the species occurs on ""La Gartixa de Madeira"" which has been corrected so that it now reads that the species is from ""Madeira""."
2006,FALSE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/12501948,Teira dugesii,LC,12501948,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Teira,dugesii,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,157258,https://www.iucnredlist.org/species/157258/137860744,Telescopus fallax,LC,137860744,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Telescopus,fallax,Europe,N,Y,
2009,FALSE,FALSE,FALSE,157258,https://www.iucnredlist.org/species/157258/5063142,Telescopus fallax,LC,5063142,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Telescopus,fallax,Europe,N,Y,
2024,TRUE,FALSE,FALSE,157255,https://www.iucnredlist.org/species/157255/207992940,Tenuidactylus caspius,NA,207992940,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Tenuidactylus,caspius,Europe,N,Y,
2009,FALSE,FALSE,FALSE,157255,https://www.iucnredlist.org/species/157255/5061434,Tenuidactylus caspius,NA,5061434,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Tenuidactylus,caspius,Europe,N,Y,
2024,TRUE,FALSE,FALSE,21646,https://www.iucnredlist.org/species/21646/207669215,Testudo graeca,NT,207669215,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,graeca,Europe,N,Y,
2004,FALSE,FALSE,FALSE,21646,https://www.iucnredlist.org/species/21646/9305080,Testudo graeca,VU,9305080,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,graeca,Europe,N,Y,
2024,TRUE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/268511652,Testudo hermanni,VU,268511652,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,hermanni,Europe; Global,Y,Y,An errata assessment was created in order to correct the assessment date.
2024,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/2777071,Testudo hermanni,VU,2777071,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,hermanni,Europe; Global,Y,N,
2004,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/176604335,Testudo hermanni,NT,176604335,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,hermanni,Europe; Global,Y,Y,"An errata assessment was produced in order to add the regional 'header' text to the Rationale, and to publish the distribution map."
2004,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306057,Testudo hermanni,NT,9306057,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,hermanni,Europe; Global,Y,N,
1996,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306437,Testudo hermanni,NT,9306437,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,hermanni,Europe; Global,Y,Y,
1994,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306036,Testudo hermanni,VU,9306036,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,hermanni,Europe; Global,Y,Y,
1990,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306019,Testudo hermanni,VU,9306019,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,hermanni,Europe; Global,Y,Y,
1988,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306571,Testudo hermanni,VU,9306571,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,hermanni,Europe; Global,Y,Y,
1986,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306554,Testudo hermanni,VU,9306554,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,hermanni,Europe; Global,Y,Y,
1982,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306537,Testudo hermanni,VU,9306537,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,hermanni,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,61585,https://www.iucnredlist.org/species/61585/207657895,Timon tangitanus,NA,207657895,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Timon,tangitanus,Europe,N,Y,
2009,FALSE,FALSE,FALSE,61585,https://www.iucnredlist.org/species/61585/12500310,Timon tangitanus,NE,12500310,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Timon,tangitanus,Europe,N,Y,
2024,TRUE,FALSE,FALSE,62256,https://www.iucnredlist.org/species/62256/207992212,Trionyx triunguis,NA,207992212,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,triunguis,Europe,N,Y,
2004,FALSE,FALSE,FALSE,62256,https://www.iucnredlist.org/species/62256/12584793,Trionyx triunguis,NA,12584793,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TRIONYCHIDAE,Trionyx,triunguis,Europe,N,Y,
2023,FALSE,FALSE,FALSE,214696589,https://www.iucnredlist.org/species/214696589/219149418,Triturus carnifex,VU,219149418,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,carnifex,Europe; Global,Y,Y,
2023,TRUE,FALSE,FALSE,214696589,https://www.iucnredlist.org/species/214696589/264468745,Triturus carnifex,VU,264468745,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,carnifex,Europe; Global,Y,N,An errata assessment was created in order to publish the correct map for the species.
2022,FALSE,FALSE,FALSE,214696589,https://www.iucnredlist.org/species/214696589/89706627,Triturus carnifex,LC,89706627,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,carnifex,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,22212,https://www.iucnredlist.org/species/22212/200183152,Triturus cristatus,LC,200183152,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,cristatus,Europe,N,Y,
2009,FALSE,FALSE,FALSE,22212,https://www.iucnredlist.org/species/22212/9366270,Triturus cristatus,LC,9366270,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,cristatus,Europe,N,Y,
2024,TRUE,FALSE,FALSE,22216,https://www.iucnredlist.org/species/22216/227237457,Triturus dobrogicus,LC,227237457,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,dobrogicus,Europe; Global,Y,Y,
2022,FALSE,FALSE,FALSE,22216,https://www.iucnredlist.org/species/22216/89709283,Triturus dobrogicus,LC,89709283,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,dobrogicus,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,22216,https://www.iucnredlist.org/species/22216/9366668,Triturus dobrogicus,NT,9366668,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,dobrogicus,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,22216,https://www.iucnredlist.org/species/22216/9366967,Triturus dobrogicus,NT,9366967,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,dobrogicus,Europe; Global,Y,Y,
1996,FALSE,FALSE,FALSE,22216,https://www.iucnredlist.org/species/22216/9366642,Triturus dobrogicus,DD,9366642,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,dobrogicus,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,88104000,https://www.iucnredlist.org/species/88104000/227237916,Triturus macedonicus,VU,227237916,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,macedonicus,Europe; Global,Y,Y,
2022,FALSE,FALSE,FALSE,88104000,https://www.iucnredlist.org/species/88104000/89695495,Triturus macedonicus,VU,89695495,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,macedonicus,Europe; Global,Y,Y,
2023,FALSE,FALSE,FALSE,59477,https://www.iucnredlist.org/species/59477/219150517,Triturus marmoratus,VU,219150517,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,marmoratus,Europe; Global,Y,N,
2025,TRUE,FALSE,FALSE,59477,https://www.iucnredlist.org/species/59477/270778119,Triturus marmoratus,VU,270778119,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,marmoratus,Europe; Global,Y,N,"An amended assessment was created in order to revise the assessment credits, with the individual experts involved in the assessment being credited as Assessors in alphabetical order."
2022,FALSE,FALSE,FALSE,59477,https://www.iucnredlist.org/species/59477/89707573,Triturus marmoratus,LC,89707573,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,marmoratus,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,59477,https://www.iucnredlist.org/species/59477/11949129,Triturus marmoratus,LC,11949129,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,marmoratus,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,59477,https://www.iucnredlist.org/species/59477/11949364,Triturus marmoratus,LC,11949364,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,marmoratus,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,59479,https://www.iucnredlist.org/species/59479/227238403,Triturus pygmaeus,NT,227238403,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,pygmaeus,Europe; Global,Y,Y,
2022,FALSE,FALSE,FALSE,59479,https://www.iucnredlist.org/species/59479/89709552,Triturus pygmaeus,NT,89709552,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,pygmaeus,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,59479,https://www.iucnredlist.org/species/59479/86629251,Triturus pygmaeus,NT,86629251,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,pygmaeus,Europe; Global,Y,N,"Reformatted names of Assessor(s), Reviewer(s), Contributor(s), Facilitator(s) and/or Compiler(s)."
2009,FALSE,FALSE,FALSE,59479,https://www.iucnredlist.org/species/59479/11929974,Triturus pygmaeus,NT,11929974,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,pygmaeus,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,59479,https://www.iucnredlist.org/species/59479/11930191,Triturus pygmaeus,NT,11930191,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,pygmaeus,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,61589,https://www.iucnredlist.org/species/61589/217943612,Trogonophis wiegmanni,NA,217943612,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TROGONOPHIDAE,Trogonophis,wiegmanni,Europe,N,Y,
2009,FALSE,FALSE,FALSE,61589,https://www.iucnredlist.org/species/61589/12502327,Trogonophis wiegmanni,NE,12502327,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TROGONOPHIDAE,Trogonophis,wiegmanni,Europe,N,Y,
2024,TRUE,FALSE,FALSE,62255,https://www.iucnredlist.org/species/62255/207991981,Vipera ammodytes,LC,207991981,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,ammodytes,Europe,N,Y,
2009,FALSE,FALSE,FALSE,62255,https://www.iucnredlist.org/species/62255/12584553,Vipera ammodytes,LC,12584553,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,ammodytes,Europe,N,Y,
2024,FALSE,FALSE,FALSE,61591,https://www.iucnredlist.org/species/61591/137859549,Vipera aspis,VU,137859549,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,aspis,Europe; Global,Y,N,
2024,TRUE,FALSE,FALSE,61591,https://www.iucnredlist.org/species/61591/260760059,Vipera aspis,VU,260760059,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,aspis,Europe; Global,Y,Y,"This errata version of the assessment was created to correct the generation length recorded for this species: the generation length data field recorded 5 years, but this should have been 8 years."
2009,FALSE,FALSE,FALSE,61591,https://www.iucnredlist.org/species/61591/12503170,Vipera aspis,LC,12503170,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,aspis,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,157268,https://www.iucnredlist.org/species/157268/215291182,Vipera renardi,VU,215291182,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Vipera,renardi,Europe,N,Y,
