"year_published","latest","possibly_extinct","possibly_extinct_in_the_wild","sis_taxon_id","url","taxon_scientific_name","red_list_category_code","assessment_id","kingdom","phylum","class","order","family","genus","species","scope_description","endemic"
"2024",TRUE,FALSE,FALSE,157273,"https://www.iucnredlist.org/species/157273/204875915","Chamaeleo africanus","NA",204875915,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","CHAMAELEONIDAE","Chamaeleo","africanus","Europe","no"
"2009",FALSE,FALSE,FALSE,157273,"https://www.iucnredlist.org/species/157273/5067272","Chamaeleo africanus","NA",5067272,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","CHAMAELEONIDAE","Chamaeleo","africanus","Europe","no"
"2024",TRUE,FALSE,FALSE,157246,"https://www.iucnredlist.org/species/157246/207643203","Chamaeleo chamaeleon","NA",207643203,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","CHAMAELEONIDAE","Chamaeleo","chamaeleon","Europe","no"
"2009",FALSE,FALSE,FALSE,157246,"https://www.iucnredlist.org/species/157246/5059239","Chamaeleo chamaeleon","NA",5059239,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","CHAMAELEONIDAE","Chamaeleo","chamaeleon","Europe","no"
"2024",TRUE,FALSE,FALSE,157284,"https://www.iucnredlist.org/species/157284/204914315","Coronella austriaca","LC",204914315,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Coronella","austriaca","Europe","no"
"2009",FALSE,FALSE,FALSE,157284,"https://www.iucnredlist.org/species/157284/5070002","Coronella austriaca","LC",5070002,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Coronella","austriaca","Europe","no"
"2024",TRUE,FALSE,FALSE,61491,"https://www.iucnredlist.org/species/61491/137849296","Coronella girondica","LC",137849296,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Coronella","girondica","Europe","no"
"2009",FALSE,FALSE,FALSE,61491,"https://www.iucnredlist.org/species/61491/12481171","Coronella girondica","LC",12481171,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Coronella","girondica","Europe","no"
"2024",TRUE,FALSE,FALSE,61528,"https://www.iucnredlist.org/species/61528/137852805","Dalmatolacerta oxycephala","LC",137852805,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dalmatolacerta","oxycephala","Europe","yes"
"2024",TRUE,FALSE,FALSE,61528,"https://www.iucnredlist.org/species/61528/137852805","Dalmatolacerta oxycephala","LC",137852805,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dalmatolacerta","oxycephala","Europe","yes"
"2009",FALSE,FALSE,FALSE,61528,"https://www.iucnredlist.org/species/61528/12505349","Dalmatolacerta oxycephala","LC",12505349,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dalmatolacerta","oxycephala","Europe","yes"
"2009",FALSE,FALSE,FALSE,61528,"https://www.iucnredlist.org/species/61528/12505349","Dalmatolacerta oxycephala","LC",12505349,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dalmatolacerta","oxycephala","Europe","yes"
"2006",FALSE,FALSE,FALSE,61528,"https://www.iucnredlist.org/species/61528/12505503","Dalmatolacerta oxycephala","LC",12505503,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dalmatolacerta","oxycephala","Europe","yes"
"2006",FALSE,FALSE,FALSE,61528,"https://www.iucnredlist.org/species/61528/12505503","Dalmatolacerta oxycephala","LC",12505503,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dalmatolacerta","oxycephala","Europe","yes"
"2024",TRUE,FALSE,FALSE,157245,"https://www.iucnredlist.org/species/157245/207648737","Darevskia praticola","NT",207648737,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Darevskia","praticola","Europe","no"
"2009",FALSE,FALSE,FALSE,157245,"https://www.iucnredlist.org/species/157245/5059081","Darevskia praticola","NT",5059081,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Darevskia","praticola","Europe","no"
"2024",TRUE,FALSE,FALSE,196003,"https://www.iucnredlist.org/species/196003/214997837","Darevskia lindholmi","LC",214997837,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Darevskia","lindholmi","Europe","yes"
"2024",TRUE,FALSE,FALSE,196003,"https://www.iucnredlist.org/species/196003/214997837","Darevskia lindholmi","LC",214997837,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Darevskia","lindholmi","Europe","yes"
"2021",FALSE,FALSE,FALSE,196003,"https://www.iucnredlist.org/species/196003/2441322","Darevskia lindholmi","LC",2441322,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Darevskia","lindholmi","Europe","yes"
"2021",FALSE,FALSE,FALSE,196003,"https://www.iucnredlist.org/species/196003/2441322","Darevskia lindholmi","LC",2441322,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Darevskia","lindholmi","Europe","yes"
"2024",TRUE,FALSE,FALSE,196002,"https://www.iucnredlist.org/species/196002/2441186","Dinarolacerta mosorensis","NT",2441186,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dinarolacerta","mosorensis","Europe","yes"
"2024",TRUE,FALSE,FALSE,196002,"https://www.iucnredlist.org/species/196002/2441186","Dinarolacerta mosorensis","NT",2441186,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dinarolacerta","mosorensis","Europe","yes"
"2024",TRUE,FALSE,FALSE,196001,"https://www.iucnredlist.org/species/196001/207062346","Dinarolacerta montenegrina","NT",207062346,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dinarolacerta","montenegrina","Europe","yes"
"2024",TRUE,FALSE,FALSE,196001,"https://www.iucnredlist.org/species/196001/207062346","Dinarolacerta montenegrina","NT",207062346,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dinarolacerta","montenegrina","Europe","yes"
"2022",FALSE,FALSE,FALSE,196001,"https://www.iucnredlist.org/species/196001/217869773","Dinarolacerta montenegrina","LC",217869773,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dinarolacerta","montenegrina","Europe","yes"
"2022",FALSE,FALSE,FALSE,196001,"https://www.iucnredlist.org/species/196001/217869773","Dinarolacerta montenegrina","LC",217869773,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dinarolacerta","montenegrina","Europe","yes"
"2011",FALSE,FALSE,FALSE,196001,"https://www.iucnredlist.org/species/196001/8989716","Dinarolacerta montenegrina","LC",8989716,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dinarolacerta","montenegrina","Europe","yes"
"2011",FALSE,FALSE,FALSE,196001,"https://www.iucnredlist.org/species/196001/8989716","Dinarolacerta montenegrina","LC",8989716,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Dinarolacerta","montenegrina","Europe","yes"
"2024",TRUE,FALSE,FALSE,157267,"https://www.iucnredlist.org/species/157267/204916174","Dolichophis caspius","LC",204916174,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Dolichophis","caspius","Europe","no"
"2009",FALSE,FALSE,FALSE,157267,"https://www.iucnredlist.org/species/157267/5066068","Dolichophis caspius","LC",5066068,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Dolichophis","caspius","Europe","no"
"2024",TRUE,FALSE,FALSE,157294,"https://www.iucnredlist.org/species/157294/204916461","Dolichophis jugularis","LC",204916461,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Dolichophis","jugularis","Europe","no"
"2009",FALSE,FALSE,FALSE,157294,"https://www.iucnredlist.org/species/157294/5073463","Dolichophis jugularis","LC",5073463,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Dolichophis","jugularis","Europe","no"
"2024",TRUE,FALSE,FALSE,157292,"https://www.iucnredlist.org/species/157292/137861955","Eirenis modestus","LC",137861955,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Eirenis","modestus","Europe","no"
"2009",FALSE,FALSE,FALSE,157292,"https://www.iucnredlist.org/species/157292/5072732","Eirenis modestus","LC",5072732,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Eirenis","modestus","Europe","no"
"2024",TRUE,FALSE,FALSE,61497,"https://www.iucnredlist.org/species/61497/216964498","Eirenis levantinus","DD",216964498,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Eirenis","levantinus","Europe","no"
"2024",TRUE,FALSE,FALSE,157275,"https://www.iucnredlist.org/species/157275/199524634","Elaphe dione","LC",199524634,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Elaphe","dione","Europe","no"
"2009",FALSE,FALSE,FALSE,157275,"https://www.iucnredlist.org/species/157275/5067782","Elaphe dione","LC",5067782,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Elaphe","dione","Europe","no"
"2024",TRUE,FALSE,FALSE,157264,"https://www.iucnredlist.org/species/157264/204978521","Elaphe quatuorlineata","LC",204978521,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Elaphe","quatuorlineata","Europe","yes"
"2024",TRUE,FALSE,FALSE,157264,"https://www.iucnredlist.org/species/157264/204978521","Elaphe quatuorlineata","LC",204978521,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Elaphe","quatuorlineata","Europe","yes"
"2009",FALSE,FALSE,FALSE,157264,"https://www.iucnredlist.org/species/157264/5065135","Elaphe quatuorlineata","NT",5065135,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Elaphe","quatuorlineata","Europe","yes"
"2009",FALSE,FALSE,FALSE,157264,"https://www.iucnredlist.org/species/157264/5065135","Elaphe quatuorlineata","NT",5065135,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Elaphe","quatuorlineata","Europe","yes"
"2024",TRUE,FALSE,FALSE,200130337,"https://www.iucnredlist.org/species/200130337/285662462","Elaphe sauromates","LC",285662462,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Elaphe","sauromates","Europe","no"
"2024",TRUE,FALSE,FALSE,192165,"https://www.iucnredlist.org/species/192165/270540051","Elaphe schrenckii","NA",270540051,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Elaphe","schrenckii","Europe","no"
"2024",FALSE,FALSE,FALSE,192165,"https://www.iucnredlist.org/species/192165/200127570","Elaphe schrenckii","NA",200127570,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Elaphe","schrenckii","Europe","no"
"2024",TRUE,FALSE,FALSE,7717,"https://www.iucnredlist.org/species/7717/207667247","Emys orbicularis","NT",207667247,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","EMYDIDAE","Emys","orbicularis","Europe","no"
"2004",FALSE,FALSE,FALSE,7717,"https://www.iucnredlist.org/species/7717/12843950","Emys orbicularis","NT",12843950,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","EMYDIDAE","Emys","orbicularis","Europe","no"
"2024",TRUE,FALSE,FALSE,158469,"https://www.iucnredlist.org/species/158469/778721","Emys trinacris","DD",778721,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","EMYDIDAE","Emys","trinacris","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,158469,"https://www.iucnredlist.org/species/158469/778721","Emys trinacris","DD",778721,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","EMYDIDAE","Emys","trinacris","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,158469,"https://www.iucnredlist.org/species/158469/778721","Emys trinacris","DD",778721,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","EMYDIDAE","Emys","trinacris","Mediterranean","yes"
"2009",FALSE,FALSE,FALSE,158469,"https://www.iucnredlist.org/species/158469/5199795","Emys trinacris","DD",5199795,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","EMYDIDAE","Emys","trinacris","Europe","yes"
"2009",FALSE,FALSE,FALSE,158469,"https://www.iucnredlist.org/species/158469/97415702","Emys trinacris","DD",97415702,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","EMYDIDAE","Emys","trinacris","Mediterranean","yes"
"2009",FALSE,FALSE,FALSE,158469,"https://www.iucnredlist.org/species/158469/5199795","Emys trinacris","DD",5199795,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","EMYDIDAE","Emys","trinacris","Europe","yes"
"2009",FALSE,FALSE,FALSE,158469,"https://www.iucnredlist.org/species/158469/97415702","Emys trinacris","DD",97415702,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","EMYDIDAE","Emys","trinacris","Mediterranean","yes"
"2009",FALSE,FALSE,FALSE,158469,"https://www.iucnredlist.org/species/158469/97415702","Emys trinacris","DD",97415702,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","EMYDIDAE","Emys","trinacris","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,157260,"https://www.iucnredlist.org/species/157260/215068095","Eremias arguta","LC",215068095,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Eremias","arguta","Europe","no"
"2009",FALSE,FALSE,FALSE,157260,"https://www.iucnredlist.org/species/157260/5063725","Eremias arguta","NT",5063725,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Eremias","arguta","Europe","no"
"2024",TRUE,FALSE,FALSE,157286,"https://www.iucnredlist.org/species/157286/207994494","Eremias velox","VU",207994494,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Eremias","velox","Europe","no"
"2009",FALSE,FALSE,FALSE,157286,"https://www.iucnredlist.org/species/157286/5070559","Eremias velox","LC",5070559,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Eremias","velox","Europe","no"
"2024",TRUE,FALSE,FALSE,157244,"https://www.iucnredlist.org/species/157244/204911892","Eryx jaculus","LC",204911892,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","ERYCIDAE","Eryx","jaculus","Europe","no"
"2009",FALSE,FALSE,FALSE,157244,"https://www.iucnredlist.org/species/157244/5058568","Eryx jaculus","LC",5058568,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","ERYCIDAE","Eryx","jaculus","Europe","no"
"2024",TRUE,FALSE,FALSE,157269,"https://www.iucnredlist.org/species/157269/207642827","Eryx miliaris","LC",207642827,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","ERYCIDAE","Eryx","miliaris","Europe","no"
"2009",FALSE,FALSE,FALSE,157269,"https://www.iucnredlist.org/species/157269/5066497","Eryx miliaris","LC",5066497,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","ERYCIDAE","Eryx","miliaris","Europe","no"
"2025",TRUE,FALSE,FALSE,61446,"https://www.iucnredlist.org/species/61446/248738795","Euleptes europaea","LC",248738795,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","SPHAERODACTYLIDAE","Euleptes","europaea","Global; Mediterranean","yes"
"2025",TRUE,FALSE,FALSE,61446,"https://www.iucnredlist.org/species/61446/248738795","Euleptes europaea","LC",248738795,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","SPHAERODACTYLIDAE","Euleptes","europaea","Global; Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,61446,"https://www.iucnredlist.org/species/61446/207989942","Euleptes europaea","LC",207989942,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","SPHAERODACTYLIDAE","Euleptes","europaea","Europe","no"
"2009",FALSE,FALSE,FALSE,61446,"https://www.iucnredlist.org/species/61446/12486680","Euleptes europaea","NT",12486680,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","SPHAERODACTYLIDAE","Euleptes","europaea","Europe","no"
"2024",TRUE,FALSE,FALSE,157289,"https://www.iucnredlist.org/species/157289/207663666","Eumeces schneiderii","DD",207663666,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE","Eumeces","schneiderii","Europe","no"
"2009",FALSE,FALSE,FALSE,157289,"https://www.iucnredlist.org/species/157289/5071822","Eumeces schneiderii","LC",5071822,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE","Eumeces","schneiderii","Europe","no"
"2024",TRUE,FALSE,FALSE,61500,"https://www.iucnredlist.org/species/61500/137850299","Gallotia atlantica","LC",137850299,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","atlantica","Europe","yes"
"2024",TRUE,FALSE,FALSE,61500,"https://www.iucnredlist.org/species/61500/137850299","Gallotia atlantica","LC",137850299,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","atlantica","Europe","yes"
"2009",FALSE,FALSE,FALSE,61500,"https://www.iucnredlist.org/species/61500/12492064","Gallotia atlantica","LC",12492064,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","atlantica","Europe","yes"
"2009",FALSE,FALSE,FALSE,61500,"https://www.iucnredlist.org/species/61500/12492064","Gallotia atlantica","LC",12492064,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","atlantica","Europe","yes"
"2006",FALSE,FALSE,FALSE,61500,"https://www.iucnredlist.org/species/61500/12492167","Gallotia atlantica","LC",12492167,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","atlantica","Europe","yes"
"2006",FALSE,FALSE,FALSE,61500,"https://www.iucnredlist.org/species/61500/12492167","Gallotia atlantica","LC",12492167,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","atlantica","Europe","yes"
"2024",TRUE,FALSE,FALSE,61502,"https://www.iucnredlist.org/species/61502/269974196","Gallotia bravoana","EN",269974196,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","bravoana","Europe","yes"
"2024",TRUE,FALSE,FALSE,61502,"https://www.iucnredlist.org/species/61502/269974196","Gallotia bravoana","EN",269974196,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","bravoana","Europe","yes"
"2024",FALSE,FALSE,FALSE,61502,"https://www.iucnredlist.org/species/61502/137850527","Gallotia bravoana","EN",137850527,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","bravoana","Europe","yes"
"2024",FALSE,FALSE,FALSE,61502,"https://www.iucnredlist.org/species/61502/137850527","Gallotia bravoana","EN",137850527,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","bravoana","Europe","yes"
"2009",FALSE,FALSE,FALSE,61502,"https://www.iucnredlist.org/species/61502/12493034","Gallotia bravoana","CR",12493034,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","bravoana","Europe","yes"
"2009",FALSE,FALSE,FALSE,61502,"https://www.iucnredlist.org/species/61502/12493034","Gallotia bravoana","CR",12493034,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","bravoana","Europe","yes"
"2006",FALSE,FALSE,FALSE,61502,"https://www.iucnredlist.org/species/61502/12493219","Gallotia bravoana","CR",12493219,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","bravoana","Europe","yes"
"2006",FALSE,FALSE,FALSE,61502,"https://www.iucnredlist.org/species/61502/12493219","Gallotia bravoana","CR",12493219,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","bravoana","Europe","yes"
"2024",TRUE,FALSE,FALSE,61503,"https://www.iucnredlist.org/species/61503/137850681","Gallotia caesaris","LC",137850681,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","caesaris","Europe","yes"
"2024",TRUE,FALSE,FALSE,61503,"https://www.iucnredlist.org/species/61503/137850681","Gallotia caesaris","LC",137850681,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","caesaris","Europe","yes"
"2009",FALSE,FALSE,FALSE,61503,"https://www.iucnredlist.org/species/61503/12493473","Gallotia caesaris","LC",12493473,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","caesaris","Europe","yes"
"2009",FALSE,FALSE,FALSE,61503,"https://www.iucnredlist.org/species/61503/12493473","Gallotia caesaris","LC",12493473,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","caesaris","Europe","yes"
"2006",FALSE,FALSE,FALSE,61503,"https://www.iucnredlist.org/species/61503/12493589","Gallotia caesaris","LC",12493589,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","caesaris","Europe","yes"
"2006",FALSE,FALSE,FALSE,61503,"https://www.iucnredlist.org/species/61503/12493589","Gallotia caesaris","LC",12493589,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","caesaris","Europe","yes"
"2024",TRUE,FALSE,FALSE,61504,"https://www.iucnredlist.org/species/61504/137850765","Gallotia galloti","LC",137850765,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","galloti","Europe","yes"
"2024",TRUE,FALSE,FALSE,61504,"https://www.iucnredlist.org/species/61504/137850765","Gallotia galloti","LC",137850765,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","galloti","Europe","yes"
"2009",FALSE,FALSE,FALSE,61504,"https://www.iucnredlist.org/species/61504/12493747","Gallotia galloti","LC",12493747,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","galloti","Europe","yes"
"2009",FALSE,FALSE,FALSE,61504,"https://www.iucnredlist.org/species/61504/12493747","Gallotia galloti","LC",12493747,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","galloti","Europe","yes"
"2006",FALSE,FALSE,FALSE,61504,"https://www.iucnredlist.org/species/61504/12493853","Gallotia galloti","LC",12493853,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","galloti","Europe","yes"
"2006",FALSE,FALSE,FALSE,61504,"https://www.iucnredlist.org/species/61504/12493853","Gallotia galloti","LC",12493853,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Gallotia","galloti","Europe","yes"
