,year_published,latest,possibly_extinct,possibly_extinct_in_the_wild,sis_taxon_id,url,taxon_scientific_name,red_list_category_code,assessment_id,genus,species,scope_description
512,2009,TRUE,FALSE,FALSE,61550,https://www.iucnredlist.org/species/61550/12514105,Podarcis muralis,LC,12514105,Podarcis,muralis,Global
513,2006,FALSE,FALSE,FALSE,61550,https://www.iucnredlist.org/species/61550/12513870,Podarcis muralis,LC,12513870,Podarcis,muralis,Global
514,2024,TRUE,FALSE,FALSE,224258102,https://www.iucnredlist.org/species/224258102/137855826,Podarcis peloponnesiacus,LC,137855826,Podarcis,peloponnesiacus,Global; Europe; Mediterranean
515,2024,TRUE,FALSE,FALSE,224258102,https://www.iucnredlist.org/species/224258102/137855826,Podarcis peloponnesiacus,LC,137855826,Podarcis,peloponnesiacus,Global; Europe; Mediterranean
516,2024,TRUE,FALSE,FALSE,224258102,https://www.iucnredlist.org/species/224258102/137855826,Podarcis peloponnesiacus,LC,137855826,Podarcis,peloponnesiacus,Global; Europe; Mediterranean
517,2024,TRUE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/137843475,Podarcis pityusensis,EN,137843475,Podarcis,pityusensis,Global; Europe; Mediterranean
518,2024,TRUE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/137843475,Podarcis pityusensis,EN,137843475,Podarcis,pityusensis,Global; Europe; Mediterranean
519,2024,TRUE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/137843475,Podarcis pityusensis,EN,137843475,Podarcis,pityusensis,Global; Europe; Mediterranean
520,2009,FALSE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/7482971,Podarcis pityusensis,NT,7482971,Podarcis,pityusensis,Global; Europe
521,2009,FALSE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/7482971,Podarcis pityusensis,NT,7482971,Podarcis,pityusensis,Global; Europe
522,2006,FALSE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/7483147,Podarcis pityusensis,NT,7483147,Podarcis,pityusensis,Global; Europe
523,2006,FALSE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/7483147,Podarcis pityusensis,NT,7483147,Podarcis,pityusensis,Global; Europe
524,1996,FALSE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/7482933,Podarcis pityusensis,VU,7482933,Podarcis,pityusensis,Global; Europe
525,1996,FALSE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/7482933,Podarcis pityusensis,VU,7482933,Podarcis,pityusensis,Global; Europe
526,1994,FALSE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/7483287,Podarcis pityusensis,R,7483287,Podarcis,pityusensis,Global; Europe
527,1994,FALSE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/7483287,Podarcis pityusensis,R,7483287,Podarcis,pityusensis,Global; Europe
528,1990,FALSE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/7482954,Podarcis pityusensis,R,7482954,Podarcis,pityusensis,Global; Europe
529,1990,FALSE,FALSE,FALSE,17800,https://www.iucnredlist.org/species/17800/7482954,Podarcis pityusensis,R,7482954,Podarcis,pityusensis,Global; Europe
530,2024,TRUE,FALSE,FALSE,61552,https://www.iucnredlist.org/species/61552/137855910,Podarcis raffonei,EN,137855910,Podarcis,raffonei,Global; Europe; Mediterranean
531,2024,TRUE,FALSE,FALSE,61552,https://www.iucnredlist.org/species/61552/137855910,Podarcis raffonei,EN,137855910,Podarcis,raffonei,Global; Europe; Mediterranean
532,2024,TRUE,FALSE,FALSE,61552,https://www.iucnredlist.org/species/61552/137855910,Podarcis raffonei,EN,137855910,Podarcis,raffonei,Global; Europe; Mediterranean
533,2009,FALSE,FALSE,FALSE,61552,https://www.iucnredlist.org/species/61552/12514822,Podarcis raffonei,CR,12514822,Podarcis,raffonei,Global; Europe
534,2009,FALSE,FALSE,FALSE,61552,https://www.iucnredlist.org/species/61552/12514822,Podarcis raffonei,CR,12514822,Podarcis,raffonei,Global; Europe
535,2006,FALSE,FALSE,FALSE,61552,https://www.iucnredlist.org/species/61552/12514936,Podarcis raffonei,CR,12514936,Podarcis,raffonei,Global; Europe
536,2006,FALSE,FALSE,FALSE,61552,https://www.iucnredlist.org/species/61552/12514936,Podarcis raffonei,CR,12514936,Podarcis,raffonei,Global; Europe
537,2024,TRUE,FALSE,FALSE,222915874,https://www.iucnredlist.org/species/222915874/217280511,Podarcis siculus,LC,217280511,Podarcis,siculus,Global; Europe
538,2024,TRUE,FALSE,FALSE,222915874,https://www.iucnredlist.org/species/222915874/217280511,Podarcis siculus,LC,217280511,Podarcis,siculus,Global; Europe
539,2024,TRUE,FALSE,FALSE,204829909,https://www.iucnredlist.org/species/204829909/204830613,Podarcis tauricus,LC,204830613,Podarcis,tauricus,Europe
540,2024,TRUE,FALSE,FALSE,204829909,https://www.iucnredlist.org/species/204829909/137856195,Podarcis tauricus,LC,137856195,Podarcis,tauricus,Global
541,2024,TRUE,FALSE,FALSE,157293,https://www.iucnredlist.org/species/157293/137862171,Podarcis tiliguerta,LC,137862171,Podarcis,tiliguerta,Global; Europe; Mediterranean
542,2024,TRUE,FALSE,FALSE,157293,https://www.iucnredlist.org/species/157293/137862171,Podarcis tiliguerta,LC,137862171,Podarcis,tiliguerta,Global; Europe; Mediterranean
543,2024,TRUE,FALSE,FALSE,157293,https://www.iucnredlist.org/species/157293/137862171,Podarcis tiliguerta,LC,137862171,Podarcis,tiliguerta,Global; Europe; Mediterranean
544,2009,FALSE,FALSE,FALSE,157293,https://www.iucnredlist.org/species/157293/5072953,Podarcis tiliguerta,LC,5072953,Podarcis,tiliguerta,Global; Europe
545,2009,FALSE,FALSE,FALSE,157293,https://www.iucnredlist.org/species/157293/5072953,Podarcis tiliguerta,LC,5072953,Podarcis,tiliguerta,Global; Europe
546,2006,FALSE,FALSE,FALSE,157293,https://www.iucnredlist.org/species/157293/5073125,Podarcis tiliguerta,LC,5073125,Podarcis,tiliguerta,Global; Europe
547,2006,FALSE,FALSE,FALSE,157293,https://www.iucnredlist.org/species/157293/5073125,Podarcis tiliguerta,LC,5073125,Podarcis,tiliguerta,Global; Europe
548,2024,TRUE,FALSE,FALSE,61556,https://www.iucnredlist.org/species/61556/207990918,Podarcis vaucheri,LC,207990918,Podarcis,vaucheri,Europe
549,2009,FALSE,FALSE,FALSE,61556,https://www.iucnredlist.org/species/61556/12516351,Podarcis vaucheri,LC,12516351,Podarcis,vaucheri,Europe
550,2009,FALSE,FALSE,FALSE,61556,https://www.iucnredlist.org/species/61556/12516208,Podarcis vaucheri,LC,12516208,Podarcis,vaucheri,Global
551,2009,TRUE,FALSE,FALSE,61556,https://www.iucnredlist.org/species/61556/86439309,Podarcis vaucheri,LC,86439309,Podarcis,vaucheri,Global
552,2006,FALSE,FALSE,FALSE,61556,https://www.iucnredlist.org/species/61556/12516103,Podarcis vaucheri,LC,12516103,Podarcis,vaucheri,Global
553,2024,TRUE,FALSE,FALSE,61557,https://www.iucnredlist.org/species/61557/137856508,Podarcis waglerianus,LC,137856508,Podarcis,waglerianus,Global; Europe; Mediterranean
554,2024,TRUE,FALSE,FALSE,61557,https://www.iucnredlist.org/species/61557/137856508,Podarcis waglerianus,LC,137856508,Podarcis,waglerianus,Global; Europe; Mediterranean
555,2024,TRUE,FALSE,FALSE,61557,https://www.iucnredlist.org/species/61557/137856508,Podarcis waglerianus,LC,137856508,Podarcis,waglerianus,Global; Europe; Mediterranean
556,2009,FALSE,FALSE,FALSE,61557,https://www.iucnredlist.org/species/61557/12516504,Podarcis waglerianus,LC,12516504,Podarcis,waglerianus,Global; Europe
557,2009,FALSE,FALSE,FALSE,61557,https://www.iucnredlist.org/species/61557/12516504,Podarcis waglerianus,LC,12516504,Podarcis,waglerianus,Global; Europe
558,2006,FALSE,FALSE,FALSE,61557,https://www.iucnredlist.org/species/61557/12516638,Podarcis waglerianus,LC,12516638,Podarcis,waglerianus,Global; Europe
559,2006,FALSE,FALSE,FALSE,61557,https://www.iucnredlist.org/species/61557/12516638,Podarcis waglerianus,LC,12516638,Podarcis,waglerianus,Global; Europe
560,2024,TRUE,FALSE,FALSE,61559,https://www.iucnredlist.org/species/61559/217394438,Psammodromus blanci,NA,217394438,Psammodromus,blanci,Europe
561,2009,FALSE,FALSE,FALSE,61559,https://www.iucnredlist.org/species/61559/12491908,Psammodromus blanci,NE,12491908,Psammodromus,blanci,Europe
562,2009,FALSE,FALSE,FALSE,61559,https://www.iucnredlist.org/species/61559/209311444,Psammodromus blanci,NA,209311444,Psammodromus,blanci,Europe
563,2009,TRUE,FALSE,FALSE,61559,https://www.iucnredlist.org/species/61559/12491750,Psammodromus blanci,NT,12491750,Psammodromus,blanci,Global
564,2006,FALSE,FALSE,FALSE,61559,https://www.iucnredlist.org/species/61559/12491648,Psammodromus blanci,NT,12491648,Psammodromus,blanci,Global
565,2024,TRUE,FALSE,FALSE,19072970,https://www.iucnredlist.org/species/19072970/19072994,Psammodromus hispanicus,LC,19072994,Psammodromus,hispanicus,Global; Europe; Mediterranean
566,2024,TRUE,FALSE,FALSE,19072970,https://www.iucnredlist.org/species/19072970/19072994,Psammodromus hispanicus,LC,19072994,Psammodromus,hispanicus,Global; Europe; Mediterranean
567,2024,TRUE,FALSE,FALSE,19072970,https://www.iucnredlist.org/species/19072970/19072994,Psammodromus hispanicus,LC,19072994,Psammodromus,hispanicus,Global; Europe; Mediterranean
568,2024,TRUE,FALSE,FALSE,61581,https://www.iucnredlist.org/species/61581/207657357,Scelarcis perspicillata,NA,207657357,Scelarcis,perspicillata,Europe
569,2009,FALSE,FALSE,FALSE,61581,https://www.iucnredlist.org/species/61581/12498163,Scelarcis perspicillata,NA,12498163,Scelarcis,perspicillata,Europe
570,2009,TRUE,FALSE,FALSE,61581,https://www.iucnredlist.org/species/61581/12498039,Scelarcis perspicillata,LC,12498039,Scelarcis,perspicillata,Global
571,2006,FALSE,FALSE,FALSE,61581,https://www.iucnredlist.org/species/61581/12497935,Scelarcis perspicillata,LC,12497935,Scelarcis,perspicillata,Global
572,2024,TRUE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/207657622,Teira dugesii,LC,207657622,Teira,dugesii,Global; Europe
573,2024,TRUE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/207657622,Teira dugesii,LC,207657622,Teira,dugesii,Global; Europe
574,2009,FALSE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/12501831,Teira dugesii,LC,12501831,Teira,dugesii,Global; Europe
575,2009,FALSE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/121720531,Teira dugesii,LC,121720531,Teira,dugesii,Global; Europe
576,2009,FALSE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/121720531,Teira dugesii,LC,121720531,Teira,dugesii,Global; Europe
577,2009,FALSE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/12501831,Teira dugesii,LC,12501831,Teira,dugesii,Global; Europe
578,2006,FALSE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/12501948,Teira dugesii,LC,12501948,Teira,dugesii,Global; Europe
579,2006,FALSE,FALSE,FALSE,61521,https://www.iucnredlist.org/species/61521/12501948,Teira dugesii,LC,12501948,Teira,dugesii,Global; Europe
580,2024,TRUE,FALSE,FALSE,218293375,https://www.iucnredlist.org/species/218293375/137858480,Timon lepidus,LC,137858480,Timon,lepidus,Global; Europe
581,2024,TRUE,FALSE,FALSE,218293375,https://www.iucnredlist.org/species/218293375/137858480,Timon lepidus,LC,137858480,Timon,lepidus,Global; Europe
582,2024,TRUE,FALSE,FALSE,61585,https://www.iucnredlist.org/species/61585/207657895,Timon tangitanus,NA,207657895,Timon,tangitanus,Europe
583,2009,FALSE,FALSE,FALSE,61585,https://www.iucnredlist.org/species/61585/12500310,Timon tangitanus,NE,12500310,Timon,tangitanus,Europe
584,2009,TRUE,FALSE,FALSE,61585,https://www.iucnredlist.org/species/61585/12500163,Timon tangitanus,LC,12500163,Timon,tangitanus,Global
585,2006,FALSE,FALSE,FALSE,61585,https://www.iucnredlist.org/species/61585/12500051,Timon tangitanus,LC,12500051,Timon,tangitanus,Global
586,2024,TRUE,FALSE,FALSE,243561476,https://www.iucnredlist.org/species/243561476/217510164,Zootoca vivipara,LC,217510164,Zootoca,vivipara,Global
587,2024,TRUE,FALSE,FALSE,243561476,https://www.iucnredlist.org/species/243561476/207991664,Zootoca vivipara,LC,207991664,Zootoca,vivipara,Europe
588,2024,TRUE,FALSE,FALSE,61450,https://www.iucnredlist.org/species/61450/207661575,Ablepharus budaki,LC,207661575,Ablepharus,budaki,Europe
589,2009,FALSE,FALSE,FALSE,61450,https://www.iucnredlist.org/species/61450/12488208,Ablepharus budaki,LC,12488208,Ablepharus,budaki,Europe
590,2009,TRUE,FALSE,FALSE,61450,https://www.iucnredlist.org/species/61450/12488080,Ablepharus budaki,LC,12488080,Ablepharus,budaki,Global
591,2006,FALSE,FALSE,FALSE,61450,https://www.iucnredlist.org/species/61450/12487975,Ablepharus budaki,LC,12487975,Ablepharus,budaki,Global
592,2024,TRUE,FALSE,FALSE,29691,https://www.iucnredlist.org/species/29691/207989721,Ablepharus kitaibelii,LC,207989721,Ablepharus,kitaibelii,Europe
593,2009,FALSE,FALSE,FALSE,29691,https://www.iucnredlist.org/species/29691/9526826,Ablepharus kitaibelii,LC,9526826,Ablepharus,kitaibelii,Europe
594,2009,FALSE,FALSE,FALSE,29691,https://www.iucnredlist.org/species/29691/9526588,Ablepharus kitaibelii,LC,9526588,Ablepharus,kitaibelii,Global
595,2017,TRUE,FALSE,FALSE,29691,https://www.iucnredlist.org/species/29691/115767606,Ablepharus kitaibelii,LC,115767606,Ablepharus,kitaibelii,Global
596,2006,FALSE,FALSE,FALSE,29691,https://www.iucnredlist.org/species/29691/9526432,Ablepharus kitaibelii,LC,9526432,Ablepharus,kitaibelii,Global
597,2024,TRUE,FALSE,FALSE,61472,https://www.iucnredlist.org/species/61472/137847259,Chalcides bedriagai,LC,137847259,Chalcides,bedriagai,Global; Europe
598,2024,TRUE,FALSE,FALSE,61472,https://www.iucnredlist.org/species/61472/137847259,Chalcides bedriagai,LC,137847259,Chalcides,bedriagai,Global; Europe
599,2009,FALSE,FALSE,FALSE,61472,https://www.iucnredlist.org/species/61472/12472701,Chalcides bedriagai,NT,12472701,Chalcides,bedriagai,Global; Europe
600,2009,FALSE,FALSE,FALSE,61472,https://www.iucnredlist.org/species/61472/12472701,Chalcides bedriagai,NT,12472701,Chalcides,bedriagai,Global; Europe
601,2006,FALSE,FALSE,FALSE,61472,https://www.iucnredlist.org/species/61472/12472888,Chalcides bedriagai,NT,12472888,Chalcides,bedriagai,Global; Europe
602,2006,FALSE,FALSE,FALSE,61472,https://www.iucnredlist.org/species/61472/12472888,Chalcides bedriagai,NT,12472888,Chalcides,bedriagai,Global; Europe
603,2024,TRUE,FALSE,FALSE,61473,https://www.iucnredlist.org/species/61473/207990233,Chalcides chalcides,LC,207990233,Chalcides,chalcides,Europe
604,2009,FALSE,FALSE,FALSE,61473,https://www.iucnredlist.org/species/61473/12473534,Chalcides chalcides,LC,12473534,Chalcides,chalcides,Europe
605,2009,TRUE,FALSE,FALSE,61473,https://www.iucnredlist.org/species/61473/12473373,Chalcides chalcides,LC,12473373,Chalcides,chalcides,Global
606,2006,FALSE,FALSE,FALSE,61473,https://www.iucnredlist.org/species/61473/12473242,Chalcides chalcides,LC,12473242,Chalcides,chalcides,Global
607,2024,TRUE,FALSE,FALSE,157283,https://www.iucnredlist.org/species/157283/207662295,Chalcides ocellatus,LC,207662295,Chalcides,ocellatus,Europe
608,2021,TRUE,FALSE,FALSE,157283,https://www.iucnredlist.org/species/157283/748508,Chalcides ocellatus,LC,748508,Chalcides,ocellatus,Global
609,2009,FALSE,FALSE,FALSE,157283,https://www.iucnredlist.org/species/157283/5069634,Chalcides ocellatus,LC,5069634,Chalcides,ocellatus,Europe
610,2024,TRUE,FALSE,FALSE,61484,https://www.iucnredlist.org/species/61484/216963527,Chalcides parallelus,NA,216963527,Chalcides,parallelus,Europe
611,2009,FALSE,FALSE,FALSE,61484,https://www.iucnredlist.org/species/61484/12478157,Chalcides parallelus,NA,12478157,Chalcides,parallelus,Europe
612,2009,FALSE,FALSE,FALSE,61484,https://www.iucnredlist.org/species/61484/12478003,Chalcides parallelus,EN,12478003,Chalcides,parallelus,Global
613,2009,TRUE,FALSE,FALSE,61484,https://www.iucnredlist.org/species/61484/86149913,Chalcides parallelus,EN,86149913,Chalcides,parallelus,Global
614,2006,FALSE,FALSE,FALSE,61484,https://www.iucnredlist.org/species/61484/12477882,Chalcides parallelus,EN,12477882,Chalcides,parallelus,Global
615,2024,TRUE,FALSE,FALSE,61487,https://www.iucnredlist.org/species/61487/137848983,Chalcides sexlineatus,EN,137848983,Chalcides,sexlineatus,Global; Europe
616,2024,TRUE,FALSE,FALSE,61487,https://www.iucnredlist.org/species/61487/137848983,Chalcides sexlineatus,EN,137848983,Chalcides,sexlineatus,Global; Europe
617,2009,FALSE,FALSE,FALSE,61487,https://www.iucnredlist.org/species/61487/12479057,Chalcides sexlineatus,LC,12479057,Chalcides,sexlineatus,Global; Europe
618,2009,FALSE,FALSE,FALSE,61487,https://www.iucnredlist.org/species/61487/12479057,Chalcides sexlineatus,LC,12479057,Chalcides,sexlineatus,Global; Europe
619,2006,FALSE,FALSE,FALSE,61487,https://www.iucnredlist.org/species/61487/12479182,Chalcides sexlineatus,LC,12479182,Chalcides,sexlineatus,Global; Europe
620,2006,FALSE,FALSE,FALSE,61487,https://www.iucnredlist.org/species/61487/12479182,Chalcides sexlineatus,LC,12479182,Chalcides,sexlineatus,Global; Europe
621,2024,TRUE,FALSE,FALSE,61488,https://www.iucnredlist.org/species/61488/137849061,Chalcides simonyi,DD,137849061,Chalcides,simonyi,Global; Europe
622,2024,TRUE,FALSE,FALSE,61488,https://www.iucnredlist.org/species/61488/137849061,Chalcides simonyi,DD,137849061,Chalcides,simonyi,Global; Europe
623,2009,FALSE,FALSE,FALSE,61488,https://www.iucnredlist.org/species/61488/12479483,Chalcides simonyi,EN,12479483,Chalcides,simonyi,Global; Europe
624,2009,FALSE,FALSE,FALSE,61488,https://www.iucnredlist.org/species/61488/12479483,Chalcides simonyi,EN,12479483,Chalcides,simonyi,Global; Europe
625,2006,FALSE,FALSE,FALSE,61488,https://www.iucnredlist.org/species/61488/12479636,Chalcides simonyi,EN,12479636,Chalcides,simonyi,Global; Europe
626,2006,FALSE,FALSE,FALSE,61488,https://www.iucnredlist.org/species/61488/12479636,Chalcides simonyi,EN,12479636,Chalcides,simonyi,Global; Europe
627,2024,TRUE,FALSE,FALSE,61489,https://www.iucnredlist.org/species/61489/137849177,Chalcides striatus,LC,137849177,Chalcides,striatus,Global; Europe
628,2024,TRUE,FALSE,FALSE,61489,https://www.iucnredlist.org/species/61489/137849177,Chalcides striatus,LC,137849177,Chalcides,striatus,Global; Europe
629,2009,FALSE,FALSE,FALSE,61489,https://www.iucnredlist.org/species/61489/12479864,Chalcides striatus,LC,12479864,Chalcides,striatus,Global; Europe
630,2009,FALSE,FALSE,FALSE,61489,https://www.iucnredlist.org/species/61489/86452339,Chalcides striatus,LC,86452339,Chalcides,striatus,Global; Europe
631,2009,FALSE,FALSE,FALSE,61489,https://www.iucnredlist.org/species/61489/86452339,Chalcides striatus,LC,86452339,Chalcides,striatus,Global; Europe
632,2009,FALSE,FALSE,FALSE,61489,https://www.iucnredlist.org/species/61489/12479864,Chalcides striatus,LC,12479864,Chalcides,striatus,Global; Europe
633,2006,FALSE,FALSE,FALSE,61489,https://www.iucnredlist.org/species/61489/12480051,Chalcides striatus,LC,12480051,Chalcides,striatus,Global; Europe
634,2006,FALSE,FALSE,FALSE,61489,https://www.iucnredlist.org/species/61489/12480051,Chalcides striatus,LC,12480051,Chalcides,striatus,Global; Europe
635,2024,TRUE,FALSE,FALSE,200056717,https://www.iucnredlist.org/species/200056717/200056751,Chalcides viridanus,LC,200056751,Chalcides,viridanus,Global; Europe
636,2024,TRUE,FALSE,FALSE,200056717,https://www.iucnredlist.org/species/200056717/200056751,Chalcides viridanus,LC,200056751,Chalcides,viridanus,Global; Europe
637,2024,TRUE,FALSE,FALSE,157289,https://www.iucnredlist.org/species/157289/207663666,Eumeces schneiderii,DD,207663666,Eumeces,schneiderii,Europe
638,2021,TRUE,FALSE,FALSE,157289,https://www.iucnredlist.org/species/157289/749631,Eumeces schneiderii,LC,749631,Eumeces,schneiderii,Global
639,2009,FALSE,FALSE,FALSE,157289,https://www.iucnredlist.org/species/157289/5071822,Eumeces schneiderii,LC,5071822,Eumeces,schneiderii,Europe
640,2024,TRUE,FALSE,FALSE,182564317,https://www.iucnredlist.org/species/182564317/137854561,Ophiomorus punctatissimus,LC,137854561,Ophiomorus,punctatissimus,Global; Europe; Mediterranean
641,2024,TRUE,FALSE,FALSE,182564317,https://www.iucnredlist.org/species/182564317/137854561,Ophiomorus punctatissimus,LC,137854561,Ophiomorus,punctatissimus,Global; Europe; Mediterranean
642,2024,TRUE,FALSE,FALSE,182564317,https://www.iucnredlist.org/species/182564317/137854561,Ophiomorus punctatissimus,LC,137854561,Ophiomorus,punctatissimus,Global; Europe; Mediterranean
643,2024,TRUE,FALSE,FALSE,61589,https://www.iucnredlist.org/species/61589/217943612,Trogonophis wiegmanni,NA,217943612,Trogonophis,wiegmanni,Europe
644,2009,FALSE,FALSE,FALSE,61589,https://www.iucnredlist.org/species/61589/12502327,Trogonophis wiegmanni,NE,12502327,Trogonophis,wiegmanni,Europe
645,2009,TRUE,FALSE,FALSE,61589,https://www.iucnredlist.org/species/61589/12502172,Trogonophis wiegmanni,LC,12502172,Trogonophis,wiegmanni,Global
646,2006,FALSE,FALSE,FALSE,61589,https://www.iucnredlist.org/species/61589/12502049,Trogonophis wiegmanni,LC,12502049,Trogonophis,wiegmanni,Global
647,2021,TRUE,FALSE,FALSE,157282,https://www.iucnredlist.org/species/157282/748274,Gloydius halys,LC,748274,Gloydius,halys,Global
648,2009,TRUE,FALSE,FALSE,157282,https://www.iucnredlist.org/species/157282/5069394,Gloydius halys,NA,5069394,Gloydius,halys,Europe
649,2024,TRUE,FALSE,FALSE,157295,https://www.iucnredlist.org/species/157295/207664712,Macrovipera lebetinus,LC,207664712,Macrovipera,lebetinus,Europe
650,2021,TRUE,FALSE,FALSE,157295,https://www.iucnredlist.org/species/157295/750117,Macrovipera lebetinus,LC,750117,Macrovipera,lebetinus,Global
651,2009,FALSE,FALSE,FALSE,157295,https://www.iucnredlist.org/species/157295/5073657,Macrovipera lebetinus,LC,5073657,Macrovipera,lebetinus,Europe
652,2024,TRUE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/137843008,Macrovipera schweizeri,EN,137843008,Macrovipera,schweizeri,Global; Europe; Mediterranean
653,2024,TRUE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/137843008,Macrovipera schweizeri,EN,137843008,Macrovipera,schweizeri,Global; Europe; Mediterranean
654,2024,TRUE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/137843008,Macrovipera schweizeri,EN,137843008,Macrovipera,schweizeri,Global; Europe; Mediterranean
655,2009,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3369754,Macrovipera schweizeri,EN,3369754,Macrovipera,schweizeri,Global; Europe
656,2009,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3369754,Macrovipera schweizeri,EN,3369754,Macrovipera,schweizeri,Global; Europe
657,2006,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3369917,Macrovipera schweizeri,EN,3369917,Macrovipera,schweizeri,Global; Europe
658,2006,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3369917,Macrovipera schweizeri,EN,3369917,Macrovipera,schweizeri,Global; Europe
659,1996,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3369714,Macrovipera schweizeri,CR,3369714,Macrovipera,schweizeri,Global; Europe
660,1996,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3369714,Macrovipera schweizeri,CR,3369714,Macrovipera,schweizeri,Global; Europe
661,1994,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3369735,Macrovipera schweizeri,E,3369735,Macrovipera,schweizeri,Global; Europe
662,1994,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3369735,Macrovipera schweizeri,E,3369735,Macrovipera,schweizeri,Global; Europe
663,1990,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3370039,Macrovipera schweizeri,E,3370039,Macrovipera,schweizeri,Global; Europe
664,1990,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3370039,Macrovipera schweizeri,E,3370039,Macrovipera,schweizeri,Global; Europe
665,1988,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3370058,Macrovipera schweizeri,V,3370058,Macrovipera,schweizeri,Global; Europe
666,1988,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3370058,Macrovipera schweizeri,V,3370058,Macrovipera,schweizeri,Global; Europe
667,1986,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3370077,Macrovipera schweizeri,V,3370077,Macrovipera,schweizeri,Global; Europe
668,1986,FALSE,FALSE,FALSE,12654,https://www.iucnredlist.org/species/12654/3370077,Macrovipera schweizeri,V,3370077,Macrovipera,schweizeri,Global; Europe
669,2024,TRUE,FALSE,FALSE,61537,https://www.iucnredlist.org/species/61537/207990775,Montivipera xanthina,LC,207990775,Montivipera,xanthina,Europe
670,2009,FALSE,FALSE,FALSE,61537,https://www.iucnredlist.org/species/61537/12510041,Montivipera xanthina,LC,12510041,Montivipera,xanthina,Europe
671,2009,FALSE,FALSE,FALSE,61537,https://www.iucnredlist.org/species/61537/12509884,Montivipera xanthina,LC,12509884,Montivipera,xanthina,Global
672,2009,TRUE,FALSE,FALSE,61537,https://www.iucnredlist.org/species/61537/86548598,Montivipera xanthina,LC,86548598,Montivipera,xanthina,Global
673,2006,FALSE,FALSE,FALSE,61537,https://www.iucnredlist.org/species/61537/12509778,Montivipera xanthina,LC,12509778,Montivipera,xanthina,Global
674,2024,TRUE,FALSE,FALSE,62255,https://www.iucnredlist.org/species/62255/207991981,Vipera ammodytes,LC,207991981,Vipera,ammodytes,Europe
675,2009,FALSE,FALSE,FALSE,62255,https://www.iucnredlist.org/species/62255/12584553,Vipera ammodytes,LC,12584553,Vipera,ammodytes,Europe
676,2009,TRUE,FALSE,FALSE,62255,https://www.iucnredlist.org/species/62255/12584303,Vipera ammodytes,LC,12584303,Vipera,ammodytes,Global
677,1996,FALSE,FALSE,FALSE,62255,https://www.iucnredlist.org/species/62255/12584279,Vipera ammodytes,NE,12584279,Vipera,ammodytes,Global
678,2024,FALSE,FALSE,FALSE,61591,https://www.iucnredlist.org/species/61591/137859549,Vipera aspis,VU,137859549,Vipera,aspis,Global; Europe
679,2024,FALSE,FALSE,FALSE,61591,https://www.iucnredlist.org/species/61591/137859549,Vipera aspis,VU,137859549,Vipera,aspis,Global; Europe
680,2024,TRUE,FALSE,FALSE,61591,https://www.iucnredlist.org/species/61591/260760059,Vipera aspis,VU,260760059,Vipera,aspis,Global; Europe
681,2024,TRUE,FALSE,FALSE,61591,https://www.iucnredlist.org/species/61591/260760059,Vipera aspis,VU,260760059,Vipera,aspis,Global; Europe
682,2009,FALSE,FALSE,FALSE,61591,https://www.iucnredlist.org/species/61591/12503170,Vipera aspis,LC,12503170,Vipera,aspis,Global; Europe
